date,C,BAC,JPM,WFC,UBS,WB,AXP,RY,DB,TBBK,TD,BNS,FNM,BK,FRE,BMO,BCM,STI,STT,COF,PNC,BBK,RF,SLM,NCC,GS,MS,MER,BEN,SCHW,CME,BLK,TROW,LM,AMTD,ETFC,AB,SEIC,NDAQ,JNS,EV,FII,RJF,IVZ,AMG,JEF,IDC,MORN,WDR,LAZ,AIG,UNH,MFC,MET,PRU,ALL,TRV,AFL,HIG,SLF,AET,CB,ACE,PGR,MMC,LNC,PFG,L,CI,GNW,AON,XL,HUM,CNA,CVH
8/19/2008,-0.072815551,-0.097976207,-0.061708767,-0.085253401,-0.04137932,-0.106249988,-0.034691189,-0.040981754,-0.09417576,-0.035093463,-0.061203861,-0.05013865,-0.250623456,-0.050408781,-0.223463657,-0.071742923,-0.055631895,-0.08510137,-0.050321861,-0.065106612,-0.025662804,-0.08746256,-0.084989009,-0.198520311,0,-0.05558878,-0.103999957,-0.042604482,-0.032194939,0.007107945,-0.003287378,-0.07289491,-0.040228908,-0.040214423,-0.019005911,-0.019933536,-0.030177335,-0.052192065,-0.020255519,-0.093264264,-0.018186807,0.041273982,-0.00615486,0.02845363,-0.02649229,-0.097052836,-0.02564948,-0.037507666,-0.076852426,0.048853513,-0.110722129,-0.01620077,-0.045083184,-0.027267608,-0.045865258,-0.017643245,-0.018382335,-0.024946148,-0.055064417,-0.032940534,-0.042269704,-0.037197753,-0.076523011,-0.061298717,0.026522575,-0.022054356,-0.010792988,-0.039192724,0.005748543,-0.020261465,-0.008073105,0.007096128,-0.052726564,-0.050258638,-0.037356331
8/26/2008,0.037812659,0.033475803,0.028948812,0.032385735,0.080164515,-0.018181834,0.035937918,-0.011505088,-0.011130786,0.035689981,-0.001616382,-0.003818553,-0.064891902,-0.029268198,-0.047961641,-0.007823657,-0.007454543,-0.002803277,0.01355522,0.036679143,0.01004078,0.028061171,0.008443872,0.172307675,-0.052525204,-0.013227825,0.013130251,0.011754857,0.011830113,0.036171137,-0.041925378,-0.002401537,0.001753744,0.054088298,-0.021361074,0,0.020225612,0.012775286,-0.006997494,0.028979554,-0.067459186,0.018102309,-0.045306368,0.006014419,0.025858186,-0.011254967,-0.016537286,0.00159062,0.02155886,-0.03992396,-0.033464582,-0.04875687,0.011212779,0.007786676,0.010474899,-0.000443384,0.012172295,-0.013436469,-0.022160186,0.021323745,0.016310874,0.009658742,0.010659669,-0.001106832,0.0108453,0.01127586,-0.040080144,0.023204709,-0.010955058,0.00667114,0.02741492,0.030894291,-0.033862401,0.021789862,-0.051288995
9/2/2008,0.071188366,0.124396987,0.065009588,0.087835431,0.028068513,0.185897412,0.067805569,0.085035676,0.028140323,0.062356405,0.039755335,0.014205211,0.322064053,0.029559561,0.304785841,0.038470745,0.091591866,0.113212374,0.041185395,0.073870337,0.058060778,0.092520407,0.321770412,0.122703469,0.078891233,0.060355355,0.070502781,0.151452264,0.05146399,0.029374225,0.048536142,0.057775639,0.037990232,0.100216816,0.057867987,0.101694897,0.035074346,0.04262721,0.063741186,0.07219364,0.077379207,0.057020254,0.065551318,0.02590672,0.043698418,0.109277183,0.021962983,0.058122852,0.043831244,0,0.118126261,-0.006109925,0.031514386,0.06606139,0.099687652,0.00266191,0.029833419,0.072761225,0.080241712,0.027386071,0.020297395,0.019982963,0.041194024,0.024376762,0.015146659,0.063596903,0.069357407,0.026975438,0.008186857,0.071570571,-0.009589387,0.023659245,-0.004600282,0.066260463,0.002860477
9/9/2008,-0.012035659,-0.003371149,0.012310837,-0.001281608,-0.063859372,-0.024624616,-0.058823513,-0.020796864,-0.013277421,-0.009576694,-0.000692057,-0.028234782,-0.866756389,0.089290745,-0.830115825,0.02945243,-0.005034389,0.092286509,0.013866544,0.012911885,-0.008033823,0.037962365,0.045248868,-0.109292856,-0.059288482,-0.022078447,-0.021791713,-0.107747739,-0.070709013,-0.028536002,-0.035227317,-0.040509758,-0.020239513,-0.042259614,-0.062859858,-0.021538441,-0.067587444,-0.05590322,-0.066546195,-0.161302275,-0.034397358,-0.078886292,-0.049983964,-0.077700078,-0.040919608,-0.094920493,-0.057085317,-0.044124249,-0.196578579,-0.11485156,-0.16347898,-0.027322443,-0.024328057,0.015582545,0.030475214,-0.000221286,-0.023579593,-0.024521737,-0.025330183,-0.015043539,-0.041637734,0.006044204,-0.00840976,-0.039480776,-0.000932508,-0.033003242,-0.003687596,-0.039284022,-0.059947418,-0.025974031,-0.033256116,-0.024139668,-0.033010564,0.003571442,-0.033941882
9/16/2008,-0.165783861,-0.09132845,0.032176347,0.120628817,-0.231339568,-0.291256133,-0.056746911,-0.027945451,-0.101392869,0.100124733,-0.020429303,-0.02287806,-0.514141413,-0.005271401,-0.704999984,-0.004023252,-0.049418119,0.029213941,0.032968629,0.077802218,0.053946471,0.127539855,0.01645018,-0.149606284,-0.159663906,-0.17727472,-0.289603968,-0.104200319,-0.030885628,0.084716892,0.055429571,0.0060721,0.003442947,-0.099222679,-0.004608303,-0.110062936,-0.181512981,0.002651408,-0.080967749,0.028231115,0.055856343,0.040932026,0.030016908,0.02021902,-0.001099693,0.098072648,-0.022079802,-0.069241638,-0.048393341,0.106264072,-0.795862829,-0.059690972,-0.028704019,0.014986622,-0.007769458,0.00885155,0.123735077,0.041362091,-0.079719386,-0.019292637,-0.039584827,0.140459886,0.103508073,-0.054054109,0.029558207,0.015257946,-0.028303924,-0.031696136,-0.036077286,-0.158095223,0.017853248,-0.066842129,0.022985939,-0.059430607,-0.046648895
9/23/2008,0.269206335,0.126903557,-0.00441827,-0.021757862,0.209003152,0.281494327,0.061269729,0.126954934,0.029160663,-0.035724472,0.085189105,0.108873838,1.723492571,-0.157127768,4.084745708,0.048473963,0.069907711,0.044925401,-0.246968658,0.095432304,-0.066423529,0.114499615,0.16865422,0.157407404,0.304999948,-0.059845062,-0.02439027,0.181244382,0.011080576,-0.113029796,0.076657129,-0.127451898,-0.043575242,0.021573564,-0.033950608,0.159010622,-0.008687182,-0.029528429,0.158301168,0.017160001,-0.055330615,-0.07441019,0.057629282,-0.027663092,-0.020255355,0.138874472,-0.083393994,0.007928496,0.009764026,0.011627884,0.333333333,-0.029126239,0.080000009,-0.018105094,-0.056327344,-0.017328381,-0.066311945,0.041773645,-0.028413017,0.010929004,-0.075395826,-0.036330609,-0.013100437,0.014880953,-0.026896325,-0.058730497,-0.08066328,0.00424783,-0.090405915,-0.062594261,-0.001711269,-0.036661006,-0.078976622,0.04426788,0.009600419
9/30/2008,0.02601303,0.051051075,0.15138065,0.098331893,-0.06702119,-0.762711864,-0.074451373,-0.019999991,-0.070963595,0.05910033,-0.006677522,-0.027871615,0.16793896,0.024206299,0.295454523,-0.077482934,-0.02155886,-0.120773827,0.052748517,-0.050632933,0.042131649,-0.059701529,-0.300291531,-0.177333323,-0.664750944,0.023590538,-0.178571429,-0.034351202,-0.080158653,0.150442459,0.002320291,0.051067262,-0.036591945,-0.054409904,-0.112353596,-0.146341471,-0.099075057,0.0081744,-0.073636373,0.024040558,0.006571415,-0.057189542,0.021052641,-0.109129502,-0.069101141,0.015412519,0.001986461,-0.071631779,-0.002820294,0.068465713,-0.334000015,-0.023461562,0.014096139,0.002506255,-0.036402585,0.029464279,-0.009206448,-0.034511069,-0.26907988,-0.044054083,-0.018483291,0.034872805,-0.041946884,0.020527882,-0.013664612,-0.100630194,0.059956202,-0.017417193,-0.015357833,-0.307321042,-0.036640222,0.050351324,-0.004830936,-0.049275384,-0.001533719
10/7/2008,-0.261335961,-0.32085713,-0.158029999,-0.184652242,-0.055872372,0.5,-0.202653126,-0.153685985,-0.228602819,-0.117157167,-0.184292529,-0.149869709,-0.215686228,-0.304481321,-0.245614074,-0.180510419,-0.163050829,0.020226713,-0.297644163,-0.263529385,-0.072289078,-0.103439152,0.108333325,-0.288492737,0.297142846,-0.1015625,-0.232608712,-0.288537528,-0.205605307,-0.251538497,0.065920136,-0.119537275,-0.125302544,-0.23778247,-0.046790626,-0.071428589,-0.165360692,-0.171171217,-0.097808302,-0.385090614,-0.294635234,-0.116811119,-0.238326222,-0.165872241,-0.118889543,-0.230803579,-0.115781132,-0.042725846,-0.269494953,-0.09027121,0.054054075,-0.191807761,-0.21777046,-0.341607162,-0.354027801,-0.175845637,-0.223451374,-0.20510637,-0.301537009,-0.158326227,-0.139850486,-0.245901632,-0.067060798,-0.239655182,-0.090365265,-0.276570934,-0.376638318,-0.162572847,-0.109770441,-0.416957006,-0.128558694,-0.331103699,-0.148543661,-0.230563997,-0.118279526
10/14/2008,0.229042991,0.116112755,0.035350951,0.095424838,0.134661928,0.201904751,-0.002123875,-0.013779468,-0.053250251,-0.010691829,0.017085396,-0.021461425,-0.08333335,0.533980519,-0.031007723,0.021234428,-0.038072115,-0.027015286,0.419023718,0.1839723,-0.090331917,0.01504875,0.068608978,0.309795028,0.365638736,0.068695665,0.243059547,0.186111132,0.044136498,0.077595082,0.006060591,-0.011854008,-0.073435521,-0.171320209,-0.053492786,-0.007692301,-0.079637395,-0.055434809,0.099347345,-0.129939752,0.004426507,0.030219799,0.02030248,-0.030285754,-0.115342441,0.044109127,-0.079820576,-0.07118642,-0.043694635,-0.00385608,-0.202279214,0.120370334,-0.083275304,0.029292158,0.163190721,-0.135227562,0.052991473,-0.013490387,0.152637128,-0.110849886,0.130392827,0.089371903,-0.024752475,0.147392354,-0.031498784,-0.019696439,-0.088159397,0.024191087,0.008925635,0.342629442,0.020163372,-0.038333337,0.104902973,-0.016840027,-0.005226534
10/21/2008,-0.238453294,-0.096494584,-0.023827006,-0.026253015,-0.174028755,-0.03486526,-0.063852469,-0.004241566,-0.15406318,-0.040050806,-0.072727281,-0.05300258,-0.181818221,-0.090909036,-0.263999986,-0.014416425,-0.00378948,-0.06784592,-0.301464113,-0.125702721,-0.064244911,-0.048837216,-0.007036054,-0.065217391,-0.035483838,-0.012611904,-0.079307189,-0.127400523,-0.078932924,-0.054840232,-0.174974881,-0.230587425,-0.154146549,-0.135191343,-0.142287257,-0.112403089,-0.19627154,0.008055311,0.091358855,-0.076212455,-0.118990361,-0.128380984,-0.095591062,-0.155568621,-0.224682591,-0.140077795,0.040448338,0.074614768,-0.092539112,-0.102451644,-0.210714259,0.098303621,-0.151273266,-0.139920982,-0.298336411,-0.027988993,-0.017045381,-0.067288875,-0.165151538,-0.067245894,-0.111364277,0.049002283,-0.030253841,-0.090909097,-0.034667596,-0.169301752,-0.133090578,-0.02539122,-0.087155957,-0.1498516,-0.048036075,-0.128249527,-0.03199169,-0.00151137,-0.002101558
10/28/2008,-0.054301865,-0.039632828,-0.053850104,0.055759795,-0.092783537,0.062397312,-0.034861694,-0.123277329,-0.299533041,0.020529765,-0.08802211,-0.167080268,-0.122222175,0.006329078,-0.042717418,-0.03938109,-0.130177512,-0.040595782,0.055808156,0.026234579,0.109340576,0.099938886,0.027457965,-0.12093025,-0.204013342,-0.228924591,-0.24752479,-0.03972087,-0.067874698,-0.106962612,-0.197906804,-0.016973879,-0.001901132,-0.375661425,-0.075193747,-0.301310022,-0.140919088,-0.061073041,-0.113931715,-0.192500035,-0.101864474,0.125000031,-0.150560817,-0.018841556,-0.227880965,-0.058823519,-0.025292782,-0.24377355,-0.211599731,-0.131684824,-0.171945696,-0.110891059,-0.175996431,-0.073835781,-0.038461515,-0.213458574,0.067712606,-0.030253735,-0.302359352,-0.068043753,-0.108974405,0.041851606,0.033710232,-0.06159423,0.048130294,-0.182791389,0.026598212,-0.11966068,-0.20136398,-0.071553202,-0.040735855,-0.177932394,-0.14925374,-0.313319885,-0.573885559
11/4/2008,0.094705479,0.065595143,0.12154255,0.018862494,0.235085191,0.043276695,0.170789183,0.186053101,0.49619051,0.044776155,0.184155108,0.163191012,0.139240446,0.082389905,0.192233407,0.145241548,0.214285708,0.07861801,0.106433791,0.073182908,0.109871555,0.004445675,0.07844826,0.19576724,0.138655424,0.015282679,0.243421043,0.117384039,0.160611827,0.181920858,0.211386654,0.125478596,0.142312913,0.607858365,0.134953865,0.312499921,0.211920629,0.117933042,0.135402499,0.220846278,0.141265869,-0.00660451,0.238699783,0.145803708,0.296430396,0.087912067,0.135031304,-0.106536933,0.215036367,0.028476778,0.316939907,0.016481021,0.239130419,0.240489599,0.124109556,0.173895781,0.098221126,0.164386911,-0.110822021,0.178618017,-0.119784173,0.049705837,0.120923665,0.111969099,0.049099305,0.10674424,0.25,0.152787358,-0.190561787,0.088345822,0.172602719,0.295042255,0.051378486,0.182953768,0.183690238
11/11/2008,-0.26430518,-0.238075825,-0.138012804,-0.178866436,-0.208165558,-0.177777749,-0.248826296,-0.072289157,-0.260555958,-0.173913051,-0.089599314,-0.091064283,-0.242222223,-0.13887272,-0.21904759,-0.109946284,-0.106642618,-0.160631423,-0.088413322,-0.251517995,-0.118408355,-0.174273883,-0.175059992,-0.269026541,-0.103321021,-0.213894734,-0.255026444,-0.254627324,-0.224739099,-0.206022918,-0.259761382,-0.201666105,-0.212482093,-0.106372838,-0.084933502,-0.21428569,-0.196300963,-0.126155507,-0.209672612,-0.346576494,-0.160159737,-0.10089949,-0.298482942,-0.218497848,-0.269153993,-0.180555592,-0.082133804,-0.108070391,-0.254158334,-0.153251781,-0.062240702,-0.116564412,-0.059210462,-0.185333354,-0.327077713,-0.127796626,-0.057042263,-0.09047814,-0.342305461,-0.169616528,-0.088271349,-0.079049092,-0.068485741,-0.143749983,-0.18787878,-0.284962742,-0.249818212,-0.145373159,-0.214325406,-0.785837648,-0.062850436,-0.300653619,0.020858073,-0.12173913,-0.102296471
11/18/2008,-0.225925971,-0.187265963,-0.115818411,-0.056538299,-0.206971698,-0.052252244,-0.134821451,-0.081558426,-0.154375879,-0.032706798,-0.08324301,-0.054790231,-0.310850422,-0.033738192,-0.243902426,-0.056592966,-0.073684229,-0.139380504,-0.152003797,-0.087363473,-0.133999659,-0.110552801,-0.070736391,-0.253026646,-0.135802532,-0.169389415,-0.145596605,-0.234899335,-0.045688007,-0.052378134,-0.209382003,-0.076173931,-0.11585002,-0.131367234,-0.06779662,-0.242424231,-0.165795026,-0.039825724,-0.253135689,-0.188874519,-0.19492871,-0.148760336,-0.102279421,-0.11437653,-0.248976265,-0.087827383,-0.057195561,-0.068566077,-0.057983909,-0.072243334,-0.137168117,-0.056051546,-0.151981357,-0.3217676,-0.278884484,-0.028371533,0.030370955,-0.102198097,-0.142348706,-0.14653646,0.043926556,0.000419657,-0.02211444,0.149229535,-0.023217303,-0.254445111,-0.306349927,-0.085574534,-0.113074168,-0.096774197,0.068062815,-0.184245618,-0.118797373,-0.157708659,-0.050387569
11/25/2008,-0.272727252,-0.025674747,-0.073739856,-0.009191176,0.119047636,-0.005703462,0.10268327,-0.099830335,0.069562307,-0.019432569,-0.210688098,-0.101358109,0,0.038757005,-0.145161344,-0.142509144,-0.166586056,-0.04787923,0.055648819,0.152136778,-0.059152435,0.067043342,-0.018769583,0.56239874,-0.052380905,0.157182012,0.186201229,-0.003508769,0.079977759,0.116264291,0.069712688,0.105327585,0.027369181,-0.004321086,0.021645021,0.056000042,-0.040125354,-0.079714872,-0.026971949,0.165869213,-0.03083985,-0.062340283,0.183593796,0.000896882,-0.151581245,-0.059966219,0.048923678,0.015126076,0.003787875,0.073360694,-0.092307724,0.089332569,-0.118196787,0.161196924,0.004018077,-0.025999985,-0.022710767,0.074457366,-0.269709573,0.045265394,-0.098325497,-0.010488777,-0.037889305,0.021171502,0.046689321,-0.169407853,-0.099930138,-0.024446119,-0.080478105,0.160714238,0.03711485,-0.11620295,-0.070221954,-0.025188933,-0.042449017
12/2/2008,0.18749998,-0.029054074,-0.041652662,-0.039332146,-0.034369891,-0.045889149,-0.028544716,-0.042727006,0.046637094,0.021403128,-0.010784919,-0.040545466,0.74468084,-0.087731113,0.452830232,-0.030184673,0.049608327,-0.083361437,-0.021721846,-0.130860526,-0.170787812,-0.040592997,-0.017003172,-0.227178471,-0.150753744,-0.094455265,-0.156271929,0.017605701,-0.053436436,-0.077973759,-0.136741002,-0.034658943,-0.010656064,0.053936819,0.008474528,-0.07575759,0.129980324,-0.024647848,0.047071108,-0.105335156,0.112389966,0.061035363,-0.0583058,0.021505356,0.112253595,-0.00449238,0.017723841,-0.001655667,0.091509366,-0.030546053,0.056497189,-0.019778093,-0.004987586,-0.026600141,-0.044021969,-0.026283421,-0.007169367,0.005167988,-0.041193177,-0.073170697,-0.038571403,0.015263965,-0.063092812,-0.057360049,0.004866214,0.177227712,0.079968923,-0.001566207,0.038994784,0.030769294,-0.014854824,-0.12222228,0.001781302,0.142118916,-0.008525101
12/9/2008,0.182825514,0.179540772,0.190325912,0.178061055,0.094915243,0.19438884,0.121869011,-0.085329784,0.092755302,0.090415207,0.011508209,-0.023050341,-0.036585332,0.018054524,0.025974079,-0.002196978,0.09894964,0.106038332,0.131871077,0.12256743,0.204808159,0.089036057,-0.015135172,0.167785239,0.171597605,0.11953841,0.243355508,0.254325214,0.125068059,0.143209851,0.262456467,0.174311877,0.148771529,0.091176426,0.075630302,0.08196723,0.169364187,0.041155212,0.269230733,0.198776789,0.345100424,0.159732959,0.078855047,0.064035133,0.286980009,0.052346564,0.058661811,0.137645097,0.112359571,0.132729457,0.032085531,0.022637845,0.010651574,0.366353539,0.498691705,0.114719584,0.050049759,0.017994869,1.244444388,0.088077299,0.015354109,0.02317813,0.051056333,0.08431082,-0.030266343,0.348191777,0.340762029,0.05215686,0.17180988,0.798507483,-0.029929206,0.221519038,0.065078231,0.114630428,-0.000859864
12/16/2008,-0.036299815,-0.10914456,-0.047408735,-0.023606535,0.050309567,-0.010067104,-0.138686188,0.044133459,0.130374504,-0.072242016,0.035329349,-0.016909174,-0.075949368,0.051031553,-0.075949368,-0.070091738,0.039235449,-0.001331589,-0.068899548,-0.104014656,-0.056024525,0.003378391,-0.045005473,0.051724117,-0.025252561,0.044386471,0.077488234,-0.106896565,0.016940937,-0.099352057,0.021340107,-0.02929683,-0.009082958,0.153638841,0.038281231,-0.01515159,-0.040533846,0.013869612,0.033057857,0.03698979,-0.046606365,-0.134189579,0.005955637,0.112118685,0.11553429,0.083190418,0.021212111,-0.085422696,-0.006993019,0.002086212,-0.067357513,0.171799787,0.093614402,0.07593751,0.040502789,0.136208866,0.054066936,0.05945822,0.140594134,0.022704791,0.20975606,0.053469366,0.077470705,0.006761351,-0.030794829,0.10230813,0.104557684,0.085352252,0.1373665,0.448132733,0.009656144,-0.3644214,0.14590981,0.023004071,0.124784838
12/23/2008,-0.207776386,-0.15562916,-0.100154498,-0.093687067,-0.065585807,-0.101694897,-0.104685964,-0.025773196,-0.130306782,-0.112389733,-0.044823683,-0.01199997,-0.191780879,-0.100206669,-0.191780879,-0.027229697,-0.023233279,-0.093000031,-0.059095564,-0.015614362,-0.125813056,-0.135016839,-0.066666659,-0.109289622,-0.14507771,-0.010526356,-0.104773693,-0.159845539,-0.042202124,-0.108513213,-0.167018637,-0.0022443,-0.065937302,-0.095327058,-0.06019565,-0.146153804,-0.092220455,0.010943902,-0.12266664,-0.123001228,-0.110583766,-0.162659771,-0.076426269,-0.043736113,-0.046418018,-0.023752984,-0.016956321,0.043034758,0.031298951,-0.056210928,-0.138888893,0.066940416,-0.090136066,-0.086552411,-0.096308691,-0.016650016,-0.055118126,-0.049404172,-0.08912042,0.013996184,0.056048441,-0.079039095,0.003886529,-0.061786437,-0.022756577,-0.084323699,-0.080097067,-0.07795331,-0.029411722,-0.180515792,0.033356668,-0.081521725,0.012820473,-0.003968219,0.016067333
12/30/2008,0.042944818,0.038431355,0.065269652,0.067061856,0.108044152,0.08113204,0.002227223,0.025044059,0.143340915,0.041918809,0.05600976,0.075708456,0.169491574,0.051664769,0.169491574,0.026369153,0.010158569,0.060639529,0.025669101,0.064137952,0.073703839,0.035422337,-0.028325126,0.068711711,0.096969678,0.091223416,0.05193906,0.03584562,0.050356153,0.04236719,0.079782031,0.00581711,0.057929662,0.099173555,0.073658935,0.018018001,0.072077099,0.0338295,0.026487133,0.070126226,0.061899673,0.027489238,-0.03846153,0.07441861,0.137309992,0.119221434,0.030616605,0.062347097,0.097875564,0.04926471,0.006451607,0.04080067,0.037383203,0.100794852,0.086149263,0.080595974,0.069761912,0.039434684,0.036848788,0.099000471,0.121038565,0.059528775,0.012195143,0.028632757,0.039103663,0.133498133,0.134036882,0.034264435,0.063185011,-0.006993001,0.037020303,0.050295808,0.087169239,0.090969446,0.114457868
1/6/2009,0.097058798,0.078549847,-0.036439892,-0.043749943,0.027757963,NA,0.170555538,0.104267059,-0.060217142,-0.014931589,0.120412862,0.07038016,0.231884096,0.007641958,0.246376835,0.157312315,0.143978388,-0.019404066,0.178647467,0.106286413,0.053269793,-0.034586468,0.119138159,0.236509806,NA,0.081038286,0.289005955,NA,0.104084566,0.072903172,0.014137992,0.078346732,0.092160443,0.191259378,0.055928412,0.238938037,0.193224015,0.043193708,0.092216597,0.266055007,0.09547737,0.130202175,0.163030335,0.060606073,0.160316765,0.088405815,0.062343088,0.094073666,0.235659905,0.04590047,0.115384663,-0.019970448,0.228228302,0.028596237,0.200341901,0.000940165,-0.039172093,0.001096558,0.205882395,0.094413179,0.034059945,-0.029978129,-0.017976715,0.042449524,0.054968337,0.363685934,0.139134472,0.077421663,0.101879947,0.116197244,-0.046800126,0.149295769,0.004763173,0.040170409,-0.037837866
1/13/2009,-0.209115273,-0.254201693,-0.118139186,-0.114742253,-0.06994455,NA,-0.098718555,-0.087877833,-0.162289966,-0.065684188,-0.049897663,-0.08931086,-0.129411778,-0.087757322,-0.139534886,-0.070013699,-0.114065175,-0.149469953,-0.122204649,-0.181605125,-0.05386511,-0.129672893,-0.183465447,0.090064927,NA,-0.121632296,-0.036772181,NA,-0.133838058,-0.051112416,-0.088571407,-0.091890723,-0.148767132,-0.111637076,-0.089689232,-0.099999992,-0.109583014,-0.094730195,-0.142525188,-0.184264986,-0.08577977,0.008416615,-0.11776968,-0.100680242,-0.155010666,-0.100532635,-0.089405223,-0.057060169,-0.164429514,-0.130653252,-0.091954003,-0.043018845,-0.079217642,-0.176635799,-0.172315609,-0.072636182,-0.031966581,-0.120043881,-0.215447188,-0.114760569,-0.11297761,-0.087187926,-0.043037958,-0.041388511,-0.084969971,-0.198320709,-0.219771212,-0.120320868,-0.151348376,-0.179810775,-0.023978059,-0.078431358,-0.095338494,-0.157402019,-0.087078637
1/20/2009,-0.525423745,-0.521126752,-0.31347249,-0.416324855,-0.255398379,NA,-0.178514978,-0.171506675,-0.333228818,-0.308697621,-0.159978464,-0.132432446,-0.148648667,-0.247822651,-0.121621666,-0.121557088,-0.16892545,-0.373909436,-0.616829642,-0.179670736,-0.521946984,-0.171364647,-0.361997243,-0.065587693,NA,-0.240246379,-0.305408274,NA,-0.168700522,-0.131812418,-0.140255088,-0.185447641,-0.131960104,-0.230017771,-0.119472453,-0.1984127,-0.175386174,-0.127512136,-0.151309781,-0.286802055,-0.138484706,-0.120500754,-0.148257542,-0.159606699,-0.128185761,-0.207994106,-0.054065742,-0.079475801,-0.125836627,-0.090173414,-0.132911413,-0.047318641,-0.159851314,-0.187585268,-0.245698538,-0.121201892,-0.082077058,-0.164799583,-0.254533644,-0.153777398,-0.039732629,-0.059865432,-0.058404537,-0.094707499,-0.052124421,-0.267830381,-0.269633532,-0.107902743,-0.084954631,-0.242307653,-0.044688811,-0.234042521,-0.069286733,-0.16458333,-0.083076917
1/27/2009,0.267857147,0.274509828,0.385295703,0.137737249,0.286999989,NA,0.069230763,0.032577358,0.124118445,-0.10691006,0.042000624,0.071206072,-0.015873,0.299473712,-0.061538405,0.113712345,0.079790381,-0.134041111,0.317662887,-0.219022707,0.461363706,0.109611163,-0.113043476,-0.139471345,NA,0.321959479,0.510687049,NA,0.047411216,0.054014583,0.06016214,0.047853798,0.10233594,0.121107287,0.037004411,0.089108945,0.070090628,0.036536937,0.161255914,-0.035587156,0.087361677,0.152431768,0.254507632,0.035103542,0.140376336,0.073831773,0.066300814,0.069978839,0.048238832,0.024565858,-0.014598526,0.203642388,0.101769953,0.162048727,0.237682439,0.045716427,0.039885265,-0.340089422,0.267593385,0.111463316,0.217324006,0.019556396,-0.019234912,-0.053846139,-0.080868764,0.15463218,0.182078853,0.065587775,0.172926977,0.238578691,-0.060739732,0.142361053,0.217704134,0.047381601,0.255033552
2/3/2009,-0.025352089,-0.184615355,-0.040303282,0.144533668,-0.093240079,NA,-0.035371712,-0.001198111,0.140527003,0.029926997,-0.014461576,0.016202717,-0.096774198,0.099635441,-0.081967231,-0.002627616,0.020496178,-0.232183884,0.232415865,-0.162569827,-0.07153969,-0.109002426,-0.360294131,0.190677995,NA,0.058139475,0.058110134,NA,-0.03617424,-0.108725743,0.017077828,0.008026596,-0.106289939,-0.18621403,0,0.054545402,-0.033314414,0.016858258,-0.017873482,0.007380067,0.057311178,0.028821382,0.119402976,0.072173906,0.073350235,0.02872062,0.024871352,-0.015571892,0.101533994,0.078958239,-0.199999982,0.022696006,-0.060241029,0.030346826,-0.019166921,-0.19617929,-0.017548277,0.022131878,0.001370768,-0.030893607,0.049872926,0.004444412,-0.057514336,0.017886201,0.020110686,-0.05840712,0.009096399,-0.065147923,0.10996989,-0.020491783,0.018774478,-0.185410305,0.092730557,-0.083333346,0.068850249
2/10/2009,-0.031791946,0.049056555,0.023700691,-0.117647071,-0.04027423,NA,-0.007458041,-0.014394267,0.016868319,0.020552797,-0.01935682,-0.009811929,-0.017857125,-0.043830591,-0.017857125,-0.085434719,0.003699772,-0.095808383,0.100496289,-0.142761803,-0.000670032,-0.066630221,0.241379364,-0.221530233,NA,0.091655648,-0.007163305,NA,0.01866773,0.035742038,0.044134747,0.042925084,-0.00564545,-0.078381782,0.072217451,0.017241363,-0.083528107,0.025621642,0.03453102,0.007326,0,0.021510771,-0.027654295,0.037307384,0.057223885,0.034686959,-0.029288656,-0.035087754,0.02851461,0.130268183,-0.148148166,-0.05951582,-0.017704458,-0.034712474,-0.049229663,-0.061243066,-0.008930811,-0.022094566,-0.106776147,-0.05983322,-0.026021199,-0.053097318,-0.01636663,-0.028754041,-0.07787096,-0.096491225,-0.279447103,-0.01410859,0.117583002,-0.058577447,0.01945232,0.082089561,0.023977443,-0.086580085,-0.008130088
2/17/2009,-0.086567155,-0.11870501,-0.120633677,-0.162691177,-0.084821413,NA,-0.125861002,-0.098580136,-0.10349798,-0.254861123,-0.113021307,-0.120148634,0.036363601,-0.109013868,0,-0.085185176,-0.097419716,-0.21523181,-0.127771569,-0.211673167,-0.112638304,-0.165593908,-0.046296326,-0.091428593,NA,-0.051880557,-0.049543081,NA,-0.024884277,-0.050262571,-0.003406112,-0.075032871,-0.05715368,0.004801077,-0.004754316,-0.101694924,-0.098151689,-0.047758974,-0.096977881,-0.054545489,-0.07649444,0.008814902,-0.06856274,-0.015637202,-0.071572374,-0.0228945,-0.023275901,-0.002682568,-0.054803376,-0.044745752,-0.15217396,0.016088694,-0.232442494,-0.124954611,-0.107114592,-0.06815976,0.008496344,-0.202891999,-0.235249088,-0.158581164,-0.06337369,-0.030988645,-0.033515566,-0.004934167,0.0555853,-0.113730953,-0.097581326,-0.082393741,-0.029712644,-0.08888891,-0.016570515,0.210344784,-0.035124025,-0.089099575,0.001261062
